gene	p_value
PIK3IP1	0.842033642411873
ACBD6	0.842033642411873
TPRKB	0.842545523965313
SERTAD3	0.84255735983785
RPL10P6	0.84255735983785
AC090559.1	0.842579607263914
ALKBH1	0.842579607263914
AMMECR1	0.842579607263914
FBXO25	0.843156639072019
OASL	0.843691171872651
GPATCH11	0.84461502446432
MTMR2	0.84461502446432
PINK1	0.84461502446432
RTTN	0.84461502446432
MT-TG	0.844881989704745
BEND2	0.844881989704745
AC091564.7	0.844881989704745
AGTRAP	0.844881989704745
SNX29	0.844881989704745
RANGRF	0.844881989704745
RYK	0.844881989704745
DECR1	0.844881989704745
MBOAT2	0.845095515886219
AKNA	0.845095515886219
TRIOBP	0.845095515886219
GABARAPL1	0.845095515886219
AL365361.1	0.845095515886219
CORO2A	0.845095515886219
IP6K1	0.845162530348023
AC026347.1	0.845162530348023
COX7A1	0.845162530348023
PFDN4	0.845162530348023
USP42	0.845162530348023
MZT2A	0.845162530348023
MIF-AS1	0.845162530348023
AC008763.2	0.845162530348023
PDXK	0.845162530348023
MAN2B2	0.845162530348023
NAA30	0.845162530348023
CPEB3	0.845162530348023
HRAT92	0.84532610377407
BTBD2	0.84532610377407
SDHC	0.846141454030027
CAMK2N1	0.846141454030027
SLC38A6	0.846173143971979
AC083798.2	0.846173143971979
GLOD4	0.846173143971979
MAP3K8	0.846173143971979
AC120114.4	0.846173143971979
MSRB2	0.846173143971979
MT-TC	0.846625843080901
FBXO21	0.846625843080901
SPG21	0.846625843080901
PVRIG	0.846625843080901
BAP1	0.846625843080901
SRSF8	0.84718819507478
MARK3	0.84718819507478
VCPIP1	0.84718819507478
AC067930.2	0.84718819507478
H1FX-AS1	0.84718819507478
STX8	0.84719296625191
AL133415.1	0.847841271672607
C6orf106	0.847841271672607
ZRSR2	0.848160363713369
DLEU1	0.848273850993385
ACOT13	0.848370390899648
ZFYVE27	0.848370390899648
HCG17	0.848370390899648
KIAA2013	0.848370390899648
HSP90B1	0.848370390899648
CCZ1	0.848370390899648
UBAC2	0.848370390899648
MIR181A1HG	0.848370390899648
TSC1	0.848370390899648
SDCCAG8	0.848370390899648
GABPB1-IT1	0.848370390899648
VCL	0.848370390899648
MTND2P28	0.848370390899648
CNR2	0.848370390899648
SNRPA1	0.848370390899648
DCLK1	0.848370390899648
STK35	0.848370390899648
RAP1A	0.848370390899648
ZNF28	0.848370390899648
ZNF385B	0.848370390899648
IL18R1	0.848370390899648
SYNGR2	0.848370390899648
SUSD1	0.848370390899648
HPCAL1	0.848370390899648
EIF3F	0.848370390899648
DHRS7	0.848370390899648
GPRC5B	0.848370390899648
SUZ12P1	0.848370390899648
NUP214	0.848370390899648
ALCAM	0.848370390899648
DERL2	0.848370390899648
PICALM	0.848370390899648
BTBD8	0.848370390899648
TMEM161B-AS1	0.848370390899648
ITPA	0.848370390899648
AC011446.2	0.848370390899648
GNB4	0.848370390899648
GNPDA1	0.848370390899648
ATP6V0E1	0.848370390899648
MINDY2	0.848370390899648
COG7	0.848370390899648
RNF122	0.848370390899648
ARHGEF1	0.848370390899648
GCLC	0.848370390899648
CD99L2	0.848370390899648
SOAT1	0.848370390899648
TMEM123	0.848370390899648
HMOX1	0.848370390899648
EMC3	0.848370390899648
AC116353.4	0.848370390899648
ERGIC3	0.848370390899648
MAP3K7CL	0.848370390899648
SPDL1	0.848370390899648
TSHZ3	0.848370390899648
SRRT	0.848370390899648
SZT2	0.848370390899648
SOS1	0.848370390899648
ZNF880	0.848370390899648
ARL5A	0.848370390899648
NBR2	0.848370390899648
POLR3K	0.848370390899648
KREMEN1	0.848370390899648
WDR12	0.848370390899648
EPB41L2	0.848370390899648
AC025287.1	0.848370390899648
FAM160B1	0.848370390899648
CNPPD1	0.848370390899648
ACACA	0.848370390899648
HSPA5	0.848370390899648
PRH1-PRR4	0.848370390899648
CHRM3-AS2	0.848370390899648
KRT1	0.848370390899648
WIPI1	0.848370390899648
POLB	0.848370390899648
C16orf54	0.848370390899648
TRIO	0.848370390899648
LRP1	0.848370390899648
DDHD1	0.848370390899648
DAZAP1	0.848443659032292
MGAM	0.848543704799841
RALGAPA1	0.848589096410945
EWSR1	0.849091268695555
XPNPEP3	0.850594736457253
TMEM63A	0.850699986941267
AGBL5	0.850699986941267
LPCAT3	0.850699986941267
FMR1	0.850699986941267
FBXL18	0.85262713498538
RNF114	0.85262713498538
CINP	0.85262713498538
MED13	0.85262713498538
FLVCR1	0.85262713498538
UEVLD	0.85262713498538
EYA3	0.852751840834194
GLCCI1	0.852751840834194
APMAP	0.852751840834194
SUCO	0.852751840834194
MAX	0.852751840834194
PLLP	0.852751840834194
PSMA5	0.852751840834194
TAL1	0.852751840834194
MPC1	0.852751840834194
NAV3	0.852751840834194
TMED1	0.852751840834194
AL157838.1	0.852751840834194
ZBTB11	0.852751840834194
IFIH1	0.852751840834194
MRPL22	0.852751840834194
Sep-07	0.852751840834194
IK	0.852900919469786
NTNG2	0.852900919469786
ACVR2A	0.852900919469786
LIFR	0.853050050782663
TMEM63B	0.853050050782663
UGT8	0.853050050782663
HIVEP2	0.853457073670248
SLC23A2	0.853580398940242
TST	0.853878194410213
CASP6	0.854396342699743
SLC14A1	0.854396342699743
RTL8A	0.854396342699743
MCM5	0.854396342699743
MR1	0.854396342699743
DOCK11	0.854396342699743
PNPLA6	0.854396342699743
OMG	0.854396342699743
ZMAT2	0.854396342699743
IGLC3	0.854396342699743
CCDC106	0.854396342699743
PRKD2	0.854668830643679
ANKRD44	0.854668830643679
LILRB1	0.854668830643679
MAPK8	0.854668830643679
TSEN34	0.854668830643679
UQCRC1	0.854668830643679
RIC8A	0.854668830643679
NSA2	0.854668830643679
LINC01278	0.854668830643679
GLIPR1	0.854668830643679
MRPS26	0.854668830643679
SLC16A7	0.854668830643679
C12orf75	0.854668830643679
DPY19L1	0.854668830643679
MALRD1	0.854668830643679
LRRN3	0.854668830643679
PTGER4	0.854668830643679
CPE	0.854668830643679
TMOD1	0.854668830643679
SLC25A38	0.854871636457334
STRADA	0.854871636457334
AFG3L2	0.854871636457334
PRR16	0.854871636457334
AKAP7	0.854871636457334
SLBP	0.854871636457334
HDAC2-AS2	0.854871636457334
SLC30A9	0.855111783834299
ST3GAL3	0.855394077697519
SREK1	0.855426326554971
SERP1	0.855426326554971
AC040162.1	0.855426326554971
KDM3A	0.855426326554971
DPF2	0.855426326554971
ZNF267	0.855426326554971
RPP30	0.855426326554971
GON4L	0.855426326554971
SFXN1	0.855426326554971
RASAL2	0.855426326554971
ERCC3	0.855426326554971
PRF1	0.855426326554971
ATP6V1G1	0.855426326554971
SCD5	0.855426326554971
SLC25A4	0.855426326554971
CTSZ	0.855426326554971
AC023055.1	0.855426326554971
CLCN3	0.855426326554971
DRAM2	0.855426326554971
LATS1	0.855426326554971
FN3KRP	0.855426326554971
STAT4	0.855426326554971
TMEM259	0.855426326554971
SUGT1	0.855426326554971
HSP90AA2P	0.855426326554971
BRI3	0.855426326554971
AL078459.1	0.855426326554971
TOB2	0.855426326554971
MADD	0.855426326554971
SORCS3	0.855426326554971
ESF1	0.855426326554971
PPIL4	0.855426326554971
AC010894.4	0.855426326554971
MYZAP	0.855426326554971
CALCOCO1	0.855426326554971
RILPL2	0.855426326554971
KRR1	0.855426326554971
SLC17A7	0.855521345808081
DDX52	0.855715106692801
VAV2	0.855715106692801
TSHZ2	0.855900746435738
LPXN	0.855988280858743
AL591806.3	0.855988280858743
SGO2	0.855988280858743
AC107871.1	0.855988280858743
PRDM5	0.855988280858743
CCDC90B	0.855988280858743
UBE2J2	0.855988280858743
DCUN1D4	0.855988280858743
MAP2	0.855988280858743
PSMD1	0.855988280858743
EPM2A	0.855988280858743
POLR2L	0.855988280858743
RHOB	0.855988280858743
VPS39	0.855988280858743
FEM1C	0.855988280858743
ZRANB2	0.856055566036444
MFSD6	0.856055566036444
DCUN1D1	0.856055566036444
ARHGAP1	0.856055566036444
TRIM27	0.856650283188293
CRIPT	0.856650283188293
ACAP2	0.856667788625584
CLIP3	0.856667788625584
IMPA1	0.856667788625584
PGM2L1	0.856667788625584
POLA1	0.85689787827047
TSGA10	0.85689787827047
FAM200B	0.857101243276191
TXNDC5	0.857101243276191
AC087721.2	0.857270757512283
CSGALNACT1	0.857776619968242
GYS1	0.857973519855801
ARID4A	0.857973519855801
SHISAL2A	0.858064975611887
GPR137	0.858070585286258
KIAA0556	0.858487826439647
GTF2H1	0.858891608509487
MAPRE2	0.858891608509487
DAP3	0.858891608509487
SFSWAP	0.858891608509487
KCND2	0.858999437651201
ZNF252P	0.858999437651201
MRAS	0.859275257839825
PIK3C2A	0.859275257839825
PNRC1	0.859275257839825
LRRCC1	0.859275257839825
HNMT	0.859799315954945
ZNF654	0.859799315954945
PCNP	0.859799315954945
RNF115	0.859799315954945
MINDY1	0.859799315954945
LONP1	0.859799315954945
RPS28P7	0.859799315954945
NSD3	0.859799315954945
SNHG7	0.859799315954945
SPATA5	0.859799315954945
CCDC7	0.859799315954945
ASXL1	0.859799315954945
AZI2	0.859799315954945
RPIA	0.859799315954945
TCEAL1	0.859799315954945
LRP1B	0.859799315954945
RSRP1	0.859799315954945
ESAM	0.859799315954945
ABLIM3	0.859799315954945
TLK2P1	0.859799315954945
SCAF8	0.859799315954945
NDUFAF6	0.859799315954945
EIF2S1	0.859799315954945
MTX2	0.859799315954945
H2AFZ	0.859799315954945
NOP56	0.859799315954945
RAP1GDS1	0.859799315954945
PCTP	0.859799315954945
AC107081.2	0.859799315954945
AC004687.1	0.859799315954945
UBE2M	0.859799315954945
CDK17	0.859799315954945
AL121845.2	0.859799315954945
GRM7	0.859799315954945
DUSP23	0.859799315954945
ARL16	0.859799315954945
BECN1	0.859799315954945
GADD45B	0.859799315954945
ARL3	0.859799315954945
BST1	0.859799315954945
PRPS1	0.859799315954945
TP53TG1	0.859799315954945
ZNF433-AS1	0.859799315954945
AIMP2	0.859799315954945
C16orf72	0.859799315954945
PRKD3	0.859799315954945
RETN	0.859799315954945
SFPQ	0.859799315954945
SPP1	0.859799315954945
SMIM1	0.859799315954945
OXA1L	0.859799315954945
LENG1	0.859799315954945
AP5M1	0.859799315954945
MT-TK	0.859799315954945
MEFV	0.859799315954945
ZC3H18	0.859799315954945
CSTA	0.859799315954945
PPCS	0.859799315954945
KCNJ2	0.859799315954945
CEP68	0.859799315954945
SNHG1	0.859799315954945
TMEM120A	0.859799315954945
RALB	0.859799315954945
ZFP36L1	0.859799315954945
USP12	0.859799315954945
CEP192	0.859799315954945
PLSCR3	0.859799315954945
GGCX	0.859799315954945
PCBP4	0.859799315954945
FBXO48	0.859799315954945
TARS	0.859799315954945
TCTN3	0.859799315954945
CUL4A	0.859799315954945
SNORD14B	0.859799315954945
SNX14	0.859799315954945
SUMO3	0.859799315954945
SELENOP	0.859799315954945
IFIT1	0.859799315954945
CHI3L1	0.859799315954945
LCLAT1	0.859799315954945
AGPAT4	0.859799315954945
ZNF609	0.859799315954945
MSRA	0.859799315954945
NUCKS1	0.859799315954945
FPGT-TNNI3K	0.859799315954945
SLC25A20	0.859799315954945
PSMD8	0.859799315954945
TMEM223	0.859799315954945
PAN3	0.859799315954945
FGF13	0.859799315954945
ISOC2	0.859799315954945
PCGF3	0.859799315954945
PIAS1	0.859799315954945
AKAP8	0.859799315954945
RNF187	0.859799315954945
TCF25	0.859799315954945
TBPL1	0.859799315954945
AL589740.1	0.859799315954945
PUDP	0.859799315954945
ATF7IP2	0.859799315954945
CAMK1D	0.859799315954945
DUSP2	0.859799315954945
NDUFA10	0.859799315954945
ADAM8	0.859799315954945
TFDP2	0.859799315954945
PGRMC1	0.859799315954945
WDR6	0.859799315954945
LMO4	0.859799315954945
EIF4B	0.859799315954945
CHRAC1	0.859799315954945
EIF5	0.859799315954945
RAB33A	0.859799315954945
ATXN1	0.859799315954945
SLC25A3	0.859799315954945
CYSLTR2	0.859799315954945
PSMD6-AS2	0.859799315954945
MLLT11	0.859799315954945
NAT1	0.859799315954945
SNX6	0.859799315954945
MDM2	0.859799315954945
GMPPA	0.859799315954945
NAGK	0.859799315954945
TANGO2	0.859799315954945
RBM8A	0.859799315954945
BST2	0.859799315954945
LRIF1	0.859799315954945
TNFRSF10B	0.859799315954945
UBE2K	0.859799315954945
ANKUB1	0.859799315954945
TRAPPC13	0.859799315954945
IFIT5	0.859799315954945
GRIN2B	0.859799315954945
ABCD3	0.859806808239554
PIN4	0.860272144081549
GDE1	0.860385056656593
DERL1	0.860385056656593
LRRK1	0.860385056656593
CLASRP	0.860385056656593
AGO2	0.860385056656593
TMEM14A	0.860611323053604
FNTA	0.86066585921307
REXO1	0.861648255420391
TPD52L2	0.861648255420391
EDF1	0.861648255420391
UBXN1	0.862136770631794
DHRS9	0.862136770631794
ITGB1	0.862136770631794
SMURF1	0.862136770631794
RNF219	0.863582290004128
GTF2E2	0.864022287074595
TNFRSF10A	0.86488457105355
AC104662.2	0.86488457105355
COX11	0.865108347365819
STYXL1	0.865198139157869
TMCO1	0.865198139157869
TANK	0.865198139157869
CPNE4	0.865198139157869
GLCE	0.865198139157869
CSRNP1	0.865198139157869
SNX17	0.865198139157869
SNORD54	0.865198139157869
PARP10	0.865198139157869
UBA6	0.865198139157869
ZNF143	0.865198139157869
LIPE-AS1	0.865198139157869
SMARCA5	0.865198139157869
SAP30L-AS1	0.865198139157869
AC120057.3	0.865198139157869
AC123912.4	0.865198139157869
NGLY1	0.865198139157869
RNF4	0.865198139157869
AC026470.2	0.865198139157869
NUDCD2	0.865198139157869
SFT2D2	0.865198139157869
PDZD2	0.865198139157869
LAMP2	0.865198139157869
APOOL	0.865539022114995
C8orf44	0.867036428775231
LINC00632	0.867036428775231
PPP1R21	0.867036428775231
ABCF3	0.867036428775231
SNORA66	0.867036428775231
ZBTB7B	0.867036428775231
AC009133.1	0.867036428775231
ABHD8	0.867036428775231
DDAH1	0.86776050928209
RASSF5	0.867767002718446
HSP90AA1	0.86785271316604
AC008878.2	0.86785271316604
FKBP15	0.86785271316604
AL035530.2	0.86785271316604
CXCR4	0.86785271316604
CCNG2	0.86785271316604
MEX3C	0.867916778432869
KLHL6	0.868024086415429
USP6NL	0.868168625179563
FYB1	0.868168625179563
AMZ2	0.868168625179563
EP400	0.868168625179563
COQ4	0.868168625179563
RANBP3	0.868168625179563
AC007686.2	0.868480640351268
ZNF800	0.868480640351268
FNTB	0.868491663954564
ADGRE5	0.868491663954564
LTBP3	0.868491663954564
THAP11	0.868889446666378
NFKBIA	0.868889446666378
STAT3	0.868889446666378
ZBTB7A	0.869500655347361
MTREX	0.869900946060721
ZNF789	0.869900946060721
ABCC13	0.869900946060721
TMEM170B	0.869900946060721
SET	0.869900946060721
SERPINI1	0.869900946060721
GVINP1	0.869900946060721
TIMP1	0.869900946060721
SCAPER	0.869900946060721
SYMPK	0.869900946060721
NSD1	0.869900946060721
NT5DC1	0.869900946060721
TAF12	0.869900946060721
SPEN	0.869900946060721
OLIG1	0.869900946060721
GIGYF2	0.869900946060721
TBX21	0.869900946060721
AC006059.2	0.869900946060721
TSPO	0.869900946060721
AL589935.1	0.869900946060721
EDEM1	0.869900946060721
TMTC1	0.869900946060721
IDE	0.870087749483169
TMEM135	0.870087749483169
ZNF33B	0.870087749483169
PNMA1	0.870087749483169
PRR7-AS1	0.870087749483169
ANK1	0.870087749483169
MSL1	0.870087749483169
DAXX	0.870087749483169
MOSPD3	0.870087749483169
SMC2	0.870087749483169
TRG-AS1	0.870345980452209
ZNF776	0.870345980452209
MYO1F	0.870345980452209
EPS15	0.870345980452209
ZC4H2	0.870345980452209
TRANK1	0.870345980452209
TMEM117	0.870345980452209
SRP14P2	0.870345980452209
DPP9	0.870345980452209
CSF3R	0.870345980452209
UXT	0.870345980452209
MT-TE	0.870345980452209
AKAP8L	0.870345980452209
ZDHHC4	0.870345980452209
CASP10	0.87086566913915
BTBD9	0.87086566913915
FAM177A1	0.870947734348026
CLDND1	0.870978896562488
RABGEF1	0.870978896562488
ARL4C	0.870978896562488
GCH1	0.870978896562488
KDM7A-DT	0.870978896562488
RALY	0.871366503750338
MED31	0.871366503750338
U52112.1	0.871366503750338
HSD17B11	0.871366503750338
LINC00674	0.871366503750338
ZCRB1	0.871366503750338
LUC7L	0.871366503750338
SIDT1	0.871366503750338
AC006547.3	0.871366503750338
TMCC1	0.871366503750338
ATP8B2	0.871366503750338
BUB3	0.871366503750338
BDNF-AS	0.871366503750338
MRPL11	0.871366503750338
NSMCE2	0.871773626835223
RNF5	0.871792081002631
CDC25B	0.871792081002631
SIRT6	0.873100903281977
SHLD2	0.873225304503984
LINC01881	0.873274620399713
PRDM4	0.873274620399713
SLCO4C1	0.873274620399713
MAPK9	0.873274620399713
TDRD3	0.873274620399713
ZNF678	0.873274620399713
C9orf72	0.873274620399713
CCP110	0.873274620399713
NIFK-AS1	0.873274620399713
RSAD2	0.873274620399713
RARRES3	0.873274620399713
ZBTB1	0.873274620399713
NEK4	0.873274620399713
ITSN2	0.873274620399713
RRN3	0.873274620399713
SNRPB2	0.873274620399713
NUP58	0.873274620399713
SMYD3	0.873274620399713
CLIC3	0.873274620399713
NUP37	0.873274620399713
KCNQ5-IT1	0.873274620399713
CISD2	0.873274620399713
IER5	0.873274620399713
ICE2	0.873274620399713
CGRRF1	0.873274620399713
SENP6	0.873498678343276
STK10	0.873498678343276
ETF1	0.873498678343276
ZNF33A	0.873498678343276
LINC01572	0.873498678343276
AGL	0.873498678343276
PCID2	0.873498678343276
RPS6KC1	0.873498678343276
PARP8	0.873498678343276
ETAA1	0.873498678343276
TMEM59	0.873498678343276
RNF170	0.873498678343276
CYTH2	0.873498678343276
IMPA2	0.873498678343276
AL138963.3	0.873498678343276
MMGT1	0.873498678343276
ALS2CR12	0.873498678343276
NUP93	0.873498678343276
LIMK2	0.873498678343276
FCGR3A	0.873498678343276
RUNX3	0.873498678343276
NAGA	0.873498678343276
C15orf53	0.873498678343276
ADARB1	0.873498678343276
RPS2P46	0.873498678343276
ANPEP	0.873498678343276
TSN	0.873498678343276
RPL34-AS1	0.873498678343276
LANCL2	0.873498678343276
CDC123	0.873498678343276
TCF7	0.873498678343276
SNRPC	0.873498678343276
DYNC1LI1	0.873498678343276
FAR1	0.873498678343276
IDNK	0.873498678343276
TPST2	0.873498678343276
ZNF12	0.873498678343276
R3HDM4	0.873498678343276
ZBTB48	0.873498678343276
ZNF346	0.873498678343276
B4GALT7	0.873498678343276
POLDIP2	0.873498678343276
MIA2	0.873498678343276
MTFMT	0.873498678343276
LYRM2	0.873498678343276
METTL4	0.873498678343276
AC118549.1	0.873498678343276
AC058791.1	0.873498678343276
ZRANB2-AS2	0.873498678343276
MRPL48	0.873498678343276
BMPR1A	0.873498678343276
LSM7	0.873498678343276
G0S2	0.873498678343276
FCGR2B	0.873498678343276
AL390195.1	0.873498678343276
GCNT4	0.873498678343276
PLEKHB1	0.873694641580736
STX6	0.874029908579578
ACSM3	0.874029908579578
RPRD1A	0.874029908579578
LCK	0.874029908579578
ARMH3	0.87511997501052
TLR5	0.875228568550346
RPL11P3	0.875228568550346
SARNP	0.875228568550346
COG1	0.875228568550346
AL117190.1	0.875228568550346
C12orf4	0.875228568550346
GNB5	0.875356324611668
KHDRBS2	0.875356324611668
STARD3	0.875356324611668
ANKRD12	0.875356324611668
ACP5	0.875356324611668
VGLL4	0.875356324611668
ZNF830	0.875356324611668
FAM199X	0.875356324611668
TMEM160	0.875356324611668
CWF19L2	0.876283822945436
MFSD14B	0.876283822945436
COPS2	0.876283822945436
VHL	0.876283822945436
CACNA1E	0.876283822945436
LINC-PINT	0.876283822945436
AC006511.5	0.876348738208031
VMA21	0.876348738208031
AMBRA1	0.876348738208031
NLK	0.876348738208031
RNF111	0.876348738208031
STAU1	0.876348738208031
WDR1	0.876348738208031
RMI1	0.876348738208031
AC139887.2	0.876348738208031
GABRG2	0.876348738208031
GANC	0.876551281264064
CAPN7	0.876551281264064
TAF5	0.876551281264064
RSBN1L	0.876551281264064
NADK2	0.876551281264064
SNUPN	0.876551281264064
PLP1	0.876551281264064
SLC25A16	0.876551281264064
MMP9	0.876551281264064
EPM2AIP1	0.876551281264064
FRRS1L	0.876626291425278
TACC1	0.876626291425278
C3orf58	0.876626291425278
ZNF428	0.876626291425278
CCSAP	0.876626291425278
PIP4K2C	0.876626291425278
FAM208A	0.876693862612703
C2orf42	0.876877791182374
GPR65	0.876877791182374
HAUS2	0.876940743390893
TAF13	0.876940743390893
FAM110A	0.876940743390893
ZNF395	0.876940743390893
STXBP5L	0.876940743390893
XRCC6	0.877979875115985
SH2B1	0.877979875115985
BICRAL	0.877993999957074
AC008894.2	0.877993999957074
ACTR6	0.877993999957074
METTL2B	0.877993999957074
CCDC14	0.877993999957074
TMEM263	0.877993999957074
MTIF3	0.878116135281044
SETDB1	0.878116135281044
PRPSAP1	0.878116135281044
PI4K2B	0.878116135281044
TMX3	0.878116135281044
FTLP3	0.878116135281044
SMIM14	0.878116135281044
FAM208B	0.878116135281044
TMEM132D	0.878116135281044
CDC42	0.878116135281044
CMSS1	0.878116135281044
LILRA2	0.878116135281044
SMOX	0.878116135281044
LRFN5	0.878116135281044
TRAPPC1	0.878116135281044
AL049634.1	0.878116135281044
LINC02328	0.878116135281044
PDE4B	0.878116135281044
IRF8	0.87823434967477
ANKRD10	0.87823434967477
KIAA1328	0.87823434967477
DCP1A	0.87823434967477
PHF14	0.87823434967477
LSM14B	0.87823434967477
SPTLC2	0.87823434967477
MICAL2	0.87823434967477
ALDH3B1	0.878255017654336
TBCK	0.878255017654336
DCP1B	0.878366181917583
SACM1L	0.878554870265841
APP	0.878829047405751
OTUD1	0.879119463379703
EXOC5	0.879119463379703
RUNX2	0.879119463379703
CLNK	0.879254687463563
TMX1	0.879823661405958
GNAO1	0.879823661405958
BRCA2	0.879898909412521
NUDT3	0.880290663007552
C18orf32	0.880290663007552
ADAP2	0.880290663007552
DPP6	0.880290663007552
ADPRHL2	0.880290663007552
GTF2F2	0.880290663007552
SGCD	0.880290663007552
MRPS15	0.880290663007552
DR1	0.880290663007552
RABGGTB	0.880290663007552
VCAN	0.880290663007552
ZPR1	0.880290663007552
AC008581.2	0.880290663007552
MDFIC	0.880373258466331
TRAF6	0.880434260265093
RABIF	0.880434260265093
LYN	0.880434260265093
GAP43	0.880491961200346
TLR10	0.880568273896585
C6orf48	0.880568273896585
KCNQ1	0.880568273896585
AL355312.4	0.880568273896585
FAM149B1	0.880568273896585
PIP4K2A	0.880568273896585
IL12RB1	0.880568273896585
MFSD5	0.880568273896585
EMD	0.880568273896585
CHD8	0.880588087133035
AC008083.2	0.880588087133035
IGFLR1	0.880588087133035
ZNF627	0.881045169158338
EIF3H	0.881045169158338
AC244502.1	0.881045169158338
MIR7-1	0.881045169158338
ZNF438	0.881045169158338
DCAF13	0.881045169158338
GPR107	0.881045169158338
TRIM2	0.881045169158338
GARS-DT	0.881045169158338
ISCA2	0.881054456194851
FAM102A	0.881054456194851
HNRNPH2	0.881054456194851
AL353807.3	0.881054456194851
FBXW11	0.881054456194851
CCDC32	0.881054456194851
TNFAIP2	0.881054456194851
EPHX1	0.881054456194851
