logFC	logCPM	F	PValue	FDR
UGGT2	-0.798668217924451	4.29290811003808	3.01061837752325	0.0827226654558785	0.654906802469848
RAE1	0.612218173257895	4.84194403240004	3.00726700085395	0.0828938814130497	0.654906802469848
AFDN	0.869992513485684	4.24393260291033	3.00640097024813	0.0829381875890184	0.654906802469848
ARMCX3	0.900327650875588	4.12266601359863	3.00618491011471	0.0829492452233214	0.654906802469848
PLEKHG1	-0.865603388301311	4.15443307006726	3.00478963575714	0.0830206916250232	0.654906802469848
PDGFA	-0.73567837055331	4.47462077699335	3.0035560645532	0.0830839132093531	0.654906802469848
EGR1	-0.755119885138058	4.55784632431186	3.00244185912732	0.0831410618874962	0.654906802469848
MRM2	0.836176101532201	4.30909891176685	3.00214114503503	0.0831564930794797	0.654906802469848
AL354740.1	0.873629759742322	4.21661901681526	2.99902836761049	0.083316407613988	0.655470441887701
AP2A1	0.469077313295144	5.28117878338581	2.99734473008399	0.0834030405008282	0.655470441887701
CD82	-0.367327244614314	5.87473760630455	2.99302333164339	0.083625847173948	0.655470441887701
NCR3	0.787489457929148	4.41695645877338	2.99158218262084	0.0837002941850645	0.655470441887701
ARMC1	0.744943855101928	4.49379326315594	2.98998735750232	0.0837827632850743	0.655470441887701
CTC1	-0.830987787600287	4.31765531531718	2.98949331706562	0.0838083281381786	0.655470441887701
AL031282.2	0.98478091629207	3.99247159766493	2.98938387351108	0.0838139925970895	0.655470441887701
ARPC5L	0.512953515145965	5.14112739087655	2.98832636118372	0.0838687474700466	0.655470441887701
AC073896.1	0.524869771014157	5.08405815688014	2.98817680243743	0.083876494300482	0.655470441887701
PRKCSH	0.580922921549777	4.90894648561431	2.98578673149657	0.0840003999486957	0.655470441887701
BLOC1S4	-0.569499535279651	4.92115946842636	2.9856377151523	0.0840081317761372	0.655470441887701
EPHB1	-0.204932643909851	7.81404166687098	2.9854195474995	0.0840194529595463	0.655470441887701
RAB2A	-0.257800055617816	6.9194314522704	2.98297088321063	0.0841466325194966	0.65583106073048
COMMD5	0.7348777691484	4.46398319853364	2.98149313229089	0.0842234851036625	0.65583106073048
LSM3	0.32473663853366	6.22193515475727	2.98072170132829	0.084263634626504	0.65583106073048
WDFY4	-0.540666341950939	5.01350446780456	2.97783531616408	0.0844140416352588	0.656487605487353
GNAS	0.183395960979225	8.47587994603305	2.97636703754789	0.0844906636837645	0.656569746953038
MT-TL2	0.633040704930481	4.70342614663173	2.96460572720194	0.0851071474088643	0.659249188507853
C1GALT1	0.420631679399768	5.5355997944862	2.96385177239253	0.0851468324379911	0.659249188507853
MRPL57	0.353018818761101	5.96518517487939	2.96185421008843	0.0852520725488544	0.659249188507853
VPS35L	0.71753945202401	4.49980300244524	2.96024626987897	0.0853368879005418	0.659249188507853
SSR1	0.329246162206692	6.13046026749474	2.95959422393766	0.0853713079114	0.659249188507853
OCIAD2	0.40271605789752	5.68652026696344	2.95935775877064	0.0853837940755657	0.659249188507853
GZMA	0.3439712428483	5.99674133364285	2.95880563253515	0.0854129559075755	0.659249188507853
CD2BP2	0.545456232002061	5.07824942538365	2.95725389202306	0.0854949723953322	0.659249188507853
CRYAB	0.570235002124778	4.90138279297891	2.95641358487502	0.0855394219729276	0.659249188507853
HPS1	0.353427564451597	5.95245471164863	2.95605337723975	0.0855584834661421	0.659249188507853
HERC3	-0.382866809794825	5.66784795562404	2.95592850794071	0.0855650923810374	0.659249188507853
AKAP9	-0.268513317490576	6.68223891544181	2.95363887880218	0.0856863727549119	0.65967223765381
PRDX6	0.252206823512397	7.02798342722388	2.95196303664591	0.0857752590435509	0.659845433153137
TXNDC17	0.44482282769575	5.45192575923655	2.9493904045451	0.08591190504228	0.659937813135556
AC026462.1	-0.747807415300514	4.34019445271841	2.94923690937773	0.0859200654187956	0.659937813135556
PARG	0.735149969246516	4.5117054051617	2.94743278755336	0.0860160421603493	0.660164820873908
CRADD	0.514480187879395	5.05723270215777	2.94410857729063	0.086193189415891	0.660916867380158
CSF1R	0.556850907620391	4.91912728989925	2.94300034403328	0.0862523349151425	0.660916867380158
PELI1	-0.235275830276771	7.13650123908666	2.94072557184574	0.0863738752947466	0.660916867380158
ZC3H7B	0.865038588595666	4.29799057252723	2.93975386700668	0.0864258496764763	0.660916867380158
MYOM1	1.09301736027723	3.83837553650593	2.93936765888359	0.0864465165101324	0.660916867380158
SEC22A	-0.66671575049457	4.62291885248389	2.93461015758333	0.0867015400055357	0.662263279836424
PDXP	0.716629673624265	4.5193237220703	2.93359820924393	0.0867558899634797	0.662263279836424
MTCH2	0.82535523651365	4.28927792516585	2.9304501454354	0.0869252028961973	0.662415833287019
CCDC88A	0.387404288223373	5.63106128796323	2.93043174457173	0.0869261936044924	0.662415833287019
FAM107A	0.506748915427015	5.11535121526873	2.9295103254322	0.0869758187382594	0.662415833287019
ORMDL2	0.616591505271154	4.73808775600322	2.92441099825147	0.0872510098974715	0.664002899977771
USP46	0.790770093739918	4.29212032259342	2.92202634315341	0.0873800240432547	0.664067512026351
MYL9	0.606552416750659	4.80442366127789	2.92178433511904	0.0873931286578596	0.664067512026351
PPP1R16B	-0.546332877434493	4.94441263811765	2.91908169630516	0.0875396199125334	0.664366837029478
CCR2	0.724217180857258	4.57641244116503	2.91762041545695	0.087618936547067	0.664366837029478
AC010132.3	0.374411887412993	5.81783691688402	2.9141590199115	0.0878071278690384	0.664366837029478
CLK2	0.828817606835882	4.26301191404816	2.91198796590769	0.0879253885230949	0.664366837029478
ROCK1	-0.24376883678141	7.03368629338696	2.91140052668599	0.0879574168964339	0.664366837029478
TRIM4	-0.581438360679829	4.75469508047175	2.91130430790277	0.0879626641435858	0.664366837029478
DIP2A	-0.492457800779934	5.02694285367392	2.91102684424713	0.0879777973958732	0.664366837029478
ACAA1	0.650900353144866	4.6786934661415	2.9096416858276	0.088053388060458	0.664366837029478
HTRA2	0.834191892529241	4.25947469123764	2.90946707213929	0.088062922046922	0.664366837029478
AL049844.3	0.794143844910802	4.32559262100389	2.90829313880728	0.0881270483841961	0.664366837029478
ZNF518A	-0.49499918503567	5.05138601328298	2.90754742468588	0.088167809441783	0.664366837029478
AP000721.1	0.323182074001189	6.26645735804415	2.90423227669594	0.0883492643268338	0.664762759763359
ADAMTSL4-AS1	-0.297294230185297	6.33689328881355	2.90401615496998	0.0883611078100352	0.664762759763359
BCOR	0.358483565282086	5.94674942581744	2.90235090641053	0.0884524212546872	0.664762759763359
AC006486.1	-0.930566235398986	3.98851431966684	2.90089294395556	0.0885324521953965	0.664762759763359
RNF145	0.282790550214673	6.5761855867776	2.90048656048188	0.0885547735110863	0.664762759763359
MX1	0.38481117427713	5.73008536149194	2.89864310336229	0.0886561052091276	0.665021154470581
NDUFB1	0.265191760834066	6.86461045380331	2.89178264296712	0.0890343187839013	0.666813287447027
UCHL5	0.554019832141441	5.01269156083152	2.89045295457275	0.0891078259855169	0.666813287447027
DGKQ	0.932972660672978	4.12487044169799	2.89013617543822	0.0891253477228403	0.666813287447027
SNORD100	0.325337589992136	6.13577340388188	2.88944876847883	0.0891633825351744	0.666813287447027
MED10	0.527609861628815	5.04288647964155	2.88569055324351	0.0893716391922464	0.66786821197875
SLC15A4	0.362635828017808	5.83185594665539	2.88340993281591	0.0894982739730045	0.668312054859272
KCNQ1OT1	1.02782643813559	4.00598566360215	2.87768004438174	0.0898172939344181	0.668451682832209
PDS5A	-0.370652518932579	5.71999876257906	2.87684509187233	0.0898638840203122	0.668451682832209
AL139011.2	0.776431116269566	4.41350307358727	2.87416063029106	0.0900138538669114	0.668451682832209
TOR1AIP2	0.457340138743314	5.30717460924409	2.87227331665812	0.0901194528792071	0.668451682832209
PRKN	0.499571726819937	5.17416120609659	2.87102064824485	0.0901896164186115	0.668451682832209
SNORA3B	0.37183795309503	5.88336169781035	2.86921850481511	0.090290660743949	0.668451682832209
SLC12A9	0.694099806230548	4.54501890255319	2.86838491278415	0.0903374409363889	0.668451682832209
AC074091.1	-0.878896129517955	4.02790451720814	2.86793112008613	0.0903629182980032	0.668451682832209
UPF2	-0.286929509638708	6.46910185410167	2.86612383140403	0.0904644626110719	0.668451682832209
MT3	0.6952849011122	4.54514069102428	2.86554650462561	0.0904969263830063	0.668451682832209
NAP1L2	0.919034305047384	4.02549010537247	2.86482927087189	0.0905372749023424	0.668451682832209
WDR13	-0.730083400263643	4.50320797605265	2.86447605895704	0.0905571522764731	0.668451682832209
SPCS3	0.310043115860383	6.27515668884529	2.86392087366348	0.090588405490129	0.668451682832209
NIF3L1	0.861748736627466	4.16199995190509	2.86195050765292	0.0906994184368357	0.668451682832209
AC006064.4	0.438593932924038	5.41412194711096	2.86142163234782	0.0907292410797734	0.668451682832209
LINC02352	0.71133170061604	4.47619365328385	2.86121631627811	0.090740821474157	0.668451682832209
MCCC2	-0.842162484722051	4.16552321883914	2.86027189208399	0.0907941102792085	0.668451682832209
SOD1	0.320745577294845	6.23823178642157	2.85824563222931	0.0909085559468851	0.668451682832209
ITPRID2	0.487953108588506	5.17983113912674	2.85729494863667	0.0909623056997193	0.668451682832209
MGAT1	0.475180372432456	5.2064580782785	2.85452193981752	0.0911192832673252	0.668451682832209
TSPAN5	0.334348206620016	6.13366156199596	2.85433642760301	0.0911297954403389	0.668451682832209
OFD1	-0.5065387182527	5.04707745992204	2.85283203664293	0.0912150914061693	0.668451682832209
NPM3	1.07858928767752	3.907137829097	2.85272033636443	0.0912214280452553	0.668451682832209
PASK	0.897018675188973	4.14639446215657	2.85212879581814	0.0912549934861266	0.668451682832209
FAM133DP	-0.624357284594791	4.78073531881916	2.84960691383249	0.0913982417033229	0.668451682832209
GNB2	0.252110520632611	7.00149480264376	2.84877775690042	0.0914453928912807	0.668451682832209
C5AR1	0.237367947108053	7.18816528325979	2.84668917508285	0.0915642801820688	0.668451682832209
POLR2F	0.508577631968291	5.21258136978499	2.84609415017798	0.0915981812008192	0.668451682832209
SLC48A1	0.62511715881201	4.7398363812886	2.84569310188541	0.0916210382635091	0.668451682832209
NDRG1	0.561122282687883	4.91587286285187	2.84500424057062	0.0916603131977055	0.668451682832209
RNF138	-0.537261014204525	4.94837601845631	2.84489877979314	0.0916663275821859	0.668451682832209
TRMT112	0.266479237034628	6.80178682279951	2.84470535139118	0.0916773598379377	0.668451682832209
AC023469.1	-0.56714932477286	4.88515541642814	2.84341017059285	0.0917512680902607	0.668451682832209
RPL32	0.167360349676294	9.04919149024524	2.84226638808101	0.0918165907586479	0.668451682832209
AL096870.2	0.796365340713661	4.31974077591513	2.84131590285666	0.0918709124407684	0.668451682832209
UBA3	0.356475216296639	5.83470625405867	2.83910663057745	0.0919973106550054	0.668779247922589
AL049779.1	0.678048541132031	4.65309678016942	2.83817777633695	0.0920505092220647	0.668779247922589
AC010542.5	0.841011292944044	4.24089066224744	2.83512709551612	0.0922254671188495	0.66890056225851
SPG11	-0.375483770355868	5.6780988106303	2.83489923906393	0.0922385492802601	0.66890056225851
CHPT1	0.390703594328581	5.60623088570951	2.83421125855815	0.0922780612627167	0.66890056225851
LIN54	-0.812405969431954	4.1906161571607	2.83261235358244	0.0923699603647056	0.66890056225851
AC114763.1	-0.914084227461308	3.95111389332511	2.83155667847324	0.0924306911421413	0.66890056225851
TSPAN4	0.879496331626566	4.13752536359037	2.83014111846864	0.0925121934523328	0.66890056225851
MORF4L1	0.25062544327715	7.00651610202347	2.8296877865436	0.0925383110076921	0.66890056225851
NUDT19	0.836514162689359	4.32538034743096	2.82822519674606	0.0926226290108444	0.669023480914813
ITGB7	0.817657409803299	4.36201862399598	2.8269230458206	0.0926977680093884	0.669079968224627
CD7	0.44456260898728	5.50060393649346	2.82274638994919	0.0929392241451082	0.669382630566157
PPDPF	0.287438935730981	6.65868780884875	2.82086528628751	0.0930481956158528	0.669382630566157
RAB11A	0.328200928249009	6.1405433515541	2.82014042052947	0.0930902238233943	0.669382630566157
SUMO2P17	0.777461468595256	4.37151220564615	2.81842946312081	0.0931895081635695	0.669382630566157
PPP4R1	0.403630848383264	5.59518183860063	2.81721072807879	0.0932602997718	0.669382630566157
CLK3	0.453403754847187	5.35925177625769	2.81672888186283	0.0932883044826117	0.669382630566157
EIF4ENIF1	-0.64501412947758	4.54719672769432	2.81413755864368	0.0934390680583295	0.669382630566157
CHTF8	0.762816397081949	4.32017985922082	2.81399601508883	0.0934473107111374	0.669382630566157
RPL9	0.181130713985541	8.40861056413761	2.81158953566937	0.0935875707939886	0.669382630566157
CARD19	0.472539896582639	5.26812586245876	2.80999877184461	0.0936804131072951	0.669382630566157
XKR8	-0.710946326692343	4.36539818101422	2.80908832282596	0.0937335950334041	0.669382630566157
NDUFA3	0.238636420946502	7.29810712193362	2.80877081983878	0.0937521490106413	0.669382630566157
WDR37	-0.503645939159244	4.94686357372038	2.80863740294753	0.0937599467085747	0.669382630566157
RBM34	0.482642571979149	5.21265858425988	2.80851595546996	0.0937670454541851	0.669382630566157
TLN1	0.262594472628554	6.79532392215476	2.80803080050853	0.093795409155588	0.669382630566157
PTRH1	0.85220009962664	4.22550178710791	2.80553392896212	0.0939415318838716	0.669382630566157
AC097376.2	-0.527889818270303	4.9319847073034	2.80432570146521	0.0940123290515699	0.669382630566157
KSR1	0.789390706877555	4.3390933678736	2.80300731751544	0.0940896471600884	0.669382630566157
MPRIP	-0.46875809837653	5.29834571935228	2.80210341486257	0.0941426975183952	0.669382630566157
RBMS1	-0.242075139881748	6.93664524698881	2.8015067158642	0.0941777358187664	0.669382630566157
PLGRKT	0.697607582610773	4.55176951159345	2.80077618875181	0.0942206518547653	0.669382630566157
AGBL4	0.828558361239028	4.23589177687275	2.80076378977683	0.0942213804368702	0.669382630566157
RGS10	0.279864041107479	6.59507319102253	2.79841123996423	0.0943597307234587	0.669886688328897
TNFRSF25	-0.780062075482762	4.30847964332972	2.79610162452538	0.0944957711463145	0.67028918817438
AKR1C3	0.914650712341252	4.11916904633489	2.79478358896653	0.094573501403639	0.67028918817438
KLF6	0.203166618845184	7.83088466847913	2.79372892318923	0.094635749720109	0.67028918817438
MLF2	0.398165242184809	5.67435926768395	2.79176679312912	0.0947516769255177	0.67028918817438
TRUB2	0.795535533536937	4.26471222938603	2.78949320530214	0.0948861991188741	0.67028918817438
HOPX	0.422951456870207	5.57040980348626	2.78933575466375	0.094895522750983	0.67028918817438
DNAJC3-DT	-0.804347202205802	4.17978476187168	2.78933110477797	0.0948957981148154	0.67028918817438
ZNHIT6	-0.743381089643088	4.35207104064494	2.78831572892895	0.0949559489837536	0.67028918817438
RASGEF1B	0.21862464942339	7.4713741640604	2.78563763610365	0.0951147983951737	0.670737200114313
AKIRIN2	0.474473277288123	5.25041068442042	2.78379792932382	0.0952240870646348	0.670737200114313
ZNF254	-0.716524578539245	4.43385116751995	2.78165415099757	0.095351611756202	0.670737200114313
KAT6A	-0.272282543939681	6.57295360092444	2.78041857989715	0.0954251953364237	0.670737200114313
CCDC9	-1.0198542304659	3.9431496144718	2.77986007196486	0.0954584771779129	0.670737200114313
ATP11C	0.669809168630431	4.51345337013707	2.77937140577796	0.0954876074730267	0.670737200114313
EZH1	0.465295142365706	5.16423876129289	2.77909136519288	0.0955043055730666	0.670737200114313
MRPL1	-0.633278922969933	4.66043408324826	2.77474837489642	0.0957636743731595	0.670737200114313
FAM241A	-0.724440772484501	4.43498110380203	2.77366401369751	0.0958285533870447	0.670737200114313
AL049634.2	0.28813787275281	6.50125660466426	2.77309697809445	0.0958624990681861	0.670737200114313
IFT52	0.880216196878931	4.16554623359758	2.77109699424434	0.0959823330385734	0.670737200114313
KNOP1	0.696824255834999	4.5673942110862	2.77057828762089	0.0960134392664529	0.670737200114313
RNF121	-0.821990295194547	4.1519096961687	2.76857158839083	0.096133882122155	0.670737200114313
YWHAH	0.293182478262595	6.421121039198	2.76682981529736	0.096238557444509	0.670737200114313
PRKG1	-0.74647510527404	4.3740790563099	2.7634291304729	0.096443286437396	0.670737200114313
SPATA5L1	0.993314378488427	4.00484514595551	2.76176370533516	0.096543721892392	0.670737200114313
PMS2P1	0.940211045054426	4.05568519127101	2.76134525988483	0.0965689746567542	0.670737200114313
EEF1A1P5	1.03885609259672	3.93443198532638	2.7611681960399	0.0965796624497971	0.670737200114313
NCAPH	-0.921306825249348	4.05215488779782	2.76051707759845	0.096618975851975	0.670737200114313
RPL5	0.192497447772102	8.00304960414028	2.76011922518013	0.0966430060737171	0.670737200114313
HIKESHI	0.563399168076284	4.81128893048998	2.75964634364861	0.0966715765130874	0.670737200114313
SP140L	-0.490167292332615	5.00712851493191	2.75959451279686	0.0966747085763272	0.670737200114313
